"269","2021-08-23","18:09:00","0.985374","91","0",\N
"270","2021-08-23","18:09:01","0.997302","24","0",\N
"271","2021-08-23","18:09:06","0.9726","24","0",\N
"272","2021-08-23","18:09:07","0.941394","89","0",\N
"273","2021-08-23","18:09:08","0.98605","43","0",\N
"274","2021-08-23","18:09:11","0.992688","43","0",\N
"275","2021-08-23","18:09:13","0.985607","117","0",\N
"276","2021-08-23","18:09:14","0.996714","117","0",\N
"277","2021-08-23","18:09:16","0.998748","89","0",\N
"278","2021-08-23","18:09:23","0.976131","46","0",\N
"279","2021-08-23","18:09:24","0.94228","39","0",\N
"280","2021-08-23","18:09:25","0.988915","39","0",\N
"281","2021-08-23","18:09:28","0.930272","89","0",\N
"282","2021-08-23","18:09:29","0.980985","89","0",\N
"283","2021-08-23","18:09:30","0.986169","110","0",\N
"284","2021-08-23","18:09:31","0.973322","43","0",\N
"285","2021-08-23","18:09:31","0.907681","24","0",\N
"286","2021-08-23","18:09:34","0.996173","24","0",\N
"287","2021-08-23","18:09:35","0.911359","117","0",\N
"288","2021-08-23","18:09:36","0.980993","117","0",\N
"289","2021-08-23","18:09:36","0.976476","117","0",\N
"290","2021-08-23","18:09:37","0.95664","117","0",\N
"291","2021-08-23","18:09:40","0.949702","24","0",\N
"292","2021-08-23","18:09:44","0.952545","79","0",\N
"293","2021-08-23","18:09:44","0.954329","79","0",\N
"294","2021-08-23","18:09:50","0.977219","79","0",\N
"295","2021-08-23","18:09:53","0.975388","79","0",\N
"296","2021-08-23","18:09:53","0.986526","79","0",\N
"297","2021-08-23","18:09:54","0.982945","96","0",\N
"298","2021-08-23","18:09:54","0.949679","96","0",\N
"299","2021-08-23","18:09:58","0.997581","39","0",\N
"300","2021-08-23","18:10:01","0.937571","91","0",\N
"301","2021-08-23","18:10:02","0.928758","91","0",\N
"302","2021-08-23","18:10:03","0.92904","91","0",\N
"303","2021-08-23","18:10:04","0.981728","91","0",\N
"304","2021-08-23","18:10:05","0.921253","24","0",\N
"305","2021-08-23","18:10:05","0.914894","112","0",\N
"306","2021-08-23","18:10:08","0.952574","96","0",\N
"307","2021-08-23","18:10:08","0.953189","96","0",\N
"308","2021-08-23","18:10:11","0.930686","91","0",\N
"309","2021-08-23","18:10:12","0.971564","91","0",\N
"310","2021-08-23","18:10:12","0.946316","117","0",\N
"311","2021-08-23","18:10:13","0.964995","91","0",\N
"312","2021-08-23","18:10:13","0.945784","117","0",\N
"313","2021-08-23","18:10:14","0.946114","91","0",\N
"314","2021-08-23","18:10:14","0.906434","117","0",\N
"315","2021-08-23","18:10:14","0.901017","123","0",\N
"316","2021-08-23","18:10:15","0.989542","79","0",\N
"317","2021-08-23","18:10:15","0.946339","91","0",\N
"318","2021-08-23","18:10:15","0.94148","117","0",\N
"319","2021-08-23","18:10:17","0.932763","24","0",\N
"320","2021-08-23","18:10:18","0.948721","24","0",\N
"321","2021-08-23","18:10:19","0.950731","43","0",\N
"322","2021-08-23","18:10:21","0.933223","43","0",\N
"323","2021-08-23","18:10:22","0.961924","24","0",\N
"324","2021-08-23","18:10:23","0.991068","24","0",\N
"325","2021-08-23","18:10:23","0.953931","24","0",\N
"326","2021-08-23","18:10:24","0.963149","79","0",\N
"327","2021-08-23","18:10:24","0.949122","91","0",\N
"328","2021-08-23","18:10:24","0.941898","117","0",\N
"329","2021-08-23","18:10:24","0.940637","121","0",\N
"330","2021-08-23","18:10:25","0.978224","91","0",\N
"331","2021-08-23","18:10:25","0.973778","117","0",\N
"332","2021-08-23","18:10:25","0.940072","121","0",\N
"333","2021-08-23","18:10:26","0.955401","91","0",\N
"334","2021-08-23","18:10:26","0.941986","96","0",\N
"335","2021-08-23","18:10:27","0.960855","96","0",\N
"336","2021-08-23","18:10:27","0.923162","118","0",\N
"337","2021-08-23","18:10:29","0.953097","96","0",\N
"338","2021-08-23","18:10:30","0.95976","91","0",\N
"339","2021-08-23","18:10:31","0.968217","91","0",\N
"340","2021-08-23","18:10:32","0.944735","43","0",\N
"341","2021-08-23","18:10:36","0.971616","24","0",\N
"342","2021-08-23","18:10:39","0.992938","24","0",\N
